교차로코드,입력일자,교차로명칭,유형코드,연동교차로코드,구코드 (공통);,지번,구경찰서 (공통);,신경찰서 (공통);,작업구분 (공통);,표출구분 (공통);,고객번호,계약종별,계량기번호,도로구분 (공통);,관할사업소 (공통);,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드 (공통);,공사형태 (공통);,지도표출구분,X좌표,Y좌표,위도,경도
1382,,신림현대아파트앞,2,0.0,620.0,689-64도,260.0,260.0,1,2,,,,1.0,105.0,82-0000003502,,2142522.0,3502,10200.0,,N,191947.541458459,542867.174813592,37.48521589276342,126.9089530088745
1383,,우민조원아파트사거리,3,0.0,620.0,1675-6도,290.0,290.0,1,2,,,,2.0,105.0,82-0000005306,,2141383.0,5306,10200.0,,N,191829.164953289,542698.845654111,37.48369819569374,126.9076164265357
1384,,공단우체국,3,0.0,530.0,1103-11천,330.0,330.0,1,2,,,,1.0,104.0,82-0000001801,,2121781.0,1801,10200.0,,N,191031.963430069,542699.715718288,37.48369864339556,126.8986028666294
1385,,공단우체국(연등)1,1,1384.0,530.0,1271 대,330.0,330.0,1,2,,,,1.0,104.0,82-0000003797,,2121491.0,3797,10200.0,,N,190897.39447393,542717.244936654,37.48385526735152,126.8970811478929
1386,,디지털1단지,3,0.0,530.0,197-2도,330.0,330.0,1,2,,,,1.0,104.0,82-0000001576,,,1576,10200.0,,N,190746.725493831,542797.659278158,37.48457831001618,126.8953765973079
1387,,대륭포스트타워,3,1386.0,530.0,1065-5천,330.0,330.0,1,2,,,,1.0,104.0,82-0000001325,,2122332.0,1325,10200.0,,N,190832.147766673,542937.297122318,37.48583730795695,126.8963406960701
1388,,대명전자삼거리,2,0.0,530.0,282-37도,330.0,330.0,1,2,,,,1.0,104.0,82-0000001326,,,1326,10200.0,,N,190578.877637636,542549.690014449,37.48234239359194,126.8934819776104
1389,,구로남초교,1,0.0,530.0,256-1 대,330.0,330.0,1,2,,,,2.0,104.0,82-0000004588,,2111292.0,4588,10300.0,,N,190307.725507499,542740.725947628,37.48406083717643,126.890413741816
1391,,영일초교(경보),1,0.0,530.0,31-19도,330.0,330.0,1,2,,,,1.0,104.0,82-0000004200,,,4200,10300.0,,N,189658.571530068,542789.618809493,37.48449432945144,126.8830733721115
1392,,디지털2단지,3,0.0,540.0,60-35도,,260.0,1,2,,,,1.0,105.0,82-0000004550,,,4550,10100.0,,N,190097.941789541,542059.799371734,37.477923415155,126.8880509677677
1393,,디지털3단지,3,0.0,540.0,371-27도,,260.0,1,2,,,,1.0,105.0,82-0000000018,,,18,10100.0,,N,189457.025982134,541827.882403045,37.47582673795938,126.8808083417355
1395,,우림라이온즈1차,2,0.0,540.0,371-9도,,260.0,1,2,,,,2.0,105.0,82-0000000390,,,390,10100.0,,N,189537.033736362,542299.465187284,37.48007664350466,126.8817061555038
1396,,제이플라츠,1,1395.0,540.0,616-15도,260.0,260.0,1,2,,,,2.0,105.0,82-0000002043,,1191632.0,2043,10100.0,,N,189500.921312966,542414.29249638,37.48111083630264,126.8812962341796
1397,,독산초교,1,0.0,540.0,196-22대,260.0,260.0,1,2,,,,1.0,105.0,82-0000004994,,2028802.0,4994,10200.0,,N,191115.186562305,540787.842618252,37.46647330715241,126.8995668816985
1398,,한일유엔아이아파트,3,0.0,540.0,524-1도,,260.0,1,2,,,,1.0,105.0,82-0000004479,,,4479,10100.0,,N,189077.845646257,542915.945166916,37.48562585738495,126.8765054638634
1399,,광명대교남단,3,0.0,540.0,535-10도,,260.0,1,2,,,,1.0,105.0,82-0000000206,,,206,10100.0,,N,188819.366659474,542864.117535709,37.48515579628011,126.8735836887899
1400,,가산동주민센터,3,0.0,540.0,134-75대,260.0,260.0,1,2,,,,1.0,105.0,82-0000000207,,2110452.0,207,10100.0,,N,190409.269284186,542011.641406055,37.47749279047418,126.8915713431005
1401,,두산아파트,3,0.0,540.0,152-28도,,260.0,1,2,,,,1.0,105.0,82-0000000529,,,529,10100.0,,N,190537.975278197,541821.883163235,37.47578437961808,126.8930288720985
1402,,가산두산아파트,1,0.0,540.0,146-10대,260.0,260.0,1,2,,,,1.0,105.0,82-0000000713,,2019892.0,713,10100.0,,N,190601.509954055,541729.573693322,37.47495331168121,126.8937483276635
1403,,남문시장입구,3,0.0,540.0,980-28대,260.0,260.0,1,2,,,,1.0,105.0,82-0000000612,,2039011.0,612,10200.0,,N,191203.346272311,541321.220808041,37.47127993821087,126.9005570637922
1404,,가산디지털단지역,2,0.0,540.0,34-83철,,260.0,1,2,,,,2.0,105.0,82-0000004480,,,4480,10100.0,,N,189651.412586093,542476.562925698,37.48167359442821,126.8829968273387
1405,,삼성물산,2,0.0,540.0,239-17도,,260.0,1,2,,,,2.0,105.0,82-0000001475,,,1475,10100.0,,N,189927.051981243,541649.847390169,37.47422786870275,126.8861245584558
1406,,두산로입구삼거리,2,0.0,540.0,237-101도,260.0,260.0,1,2,,,,1.0,105.0,82-0000001199,,2008891.0,1199,10200.0,,N,190079.743400641,541233.993582222,37.47048264101133,126.8878563415778
1407,,독산1동천주교,1,0.0,540.0,335-19도,,260.0,1,2,,,,2.0,105.0,82-0000002044,,,2044,10200.0,,N,190288.312380009,541228.274032122,37.4704333214513,126.8902141834447
1408,,독산역,3,0.0,540.0,1081-4도,,260.0,1,2,,,,1.0,105.0,82-0000004179,,,4179,10200.0,,N,190229.835920184,540794.996267072,37.46652883261957,126.8895588804611
1409,,독산역롯데캐슬아파트,2,0.0,540.0,1005-1대,260.0,260.0,1,2,,,,2.0,105.0,82-0000000880,,2017411.0,880,10200.0,,N,190401.31899814,540300.434748962,37.46207457982262,126.8915037469093
1410,,금천구청역,2,0.0,540.0,113-77철,260.0,260.0,1,2,,,,2.0,105.0,82-0000004327,,2025072.0,4327,10300.0,,N,190685.613606781,539623.041803276,37.45597410237376,126.8947257500663
1411,,금천경찰서,2,0.0,540.0,산221-3 임,260.0,260.0,1,2,,,,1.0,105.0,82-0000002938,,2025594.0,2938,10300.0,,N,190929.192620001,539705.364639861,37.45671826075976,126.8974777433659
1412,,시흥동오피스빌딩,3,0.0,540.0,1000-68도,,260.0,1,2,,,,1.0,105.0,82-0000000881,,,881,10300.0,,N,190935.464289486,539355.304620079,37.45356424105869,126.8975529306752
1413,,안양천삼거리,2,0.0,540.0,759-6전,,260.0,1,2,,,,2.0,105.0,82-0000000645,,,645,10200.0,,N,190383.698208556,539503.117909743,37.45489048558436,126.8913149723482
1414,,안천초교,2,0.0,540.0,1092도,,260.0,1,2,,,,2.0,105.0,82-0000004652,,,4652,10200.0,,N,190249.764532443,539813.964300385,37.45768984439419,126.8897971248784
1415,,독산한신아파트,3,0.0,540.0,1092도,,260.0,1,2,,,,2.0,105.0,82-0000002939,,,2939,10200.0,,N,190139.930378314,539754.779828368,37.45715542169158,126.8885565083445
1416,,문성중(연등)2,1,1360.0,540.0,1730 대,260.0,260.0,1,2,,,,1.0,105.0,82-0000001930,,2140532.0,1930,10200.0,,N,191952.016313443,541944.26175052,37.47690041229353,126.9090136882986
1417,,디지털학교,3,0.0,540.0,147-76 대,260.0,260.0,1,2,,,,1.0,105.0,82-0000004653,,2029142.0,4653,10200.0,,N,190764.171963721,541469.458453082,37.47261129019004,126.8955905092525
1419,,독산현대아파트입구(연등),1,1880.0,540.0,300-15 대,260.0,260.0,1,2,,,,1.0,105.0,82-0000002062,,2018701.0,2062,10200.0,,N,190563.41903312,540796.133864281,37.4665425465007,126.8933296554865
1420,,빅마켓금천점(연등),3,4590.0,540.0,151-4대,260.0,260.0,1,2,,,,1.0,105.0,82-0000002817,,2028284.0,2817,10200.0,,N,190809.97408225,541168.150925792,37.46989693852853,126.8961120510901
1421,,난곡치안센터,1,1370.0,620.0,612-41대,290.0,290.0,1,2,,,,1.0,105.0,82-0000002231,,2069412.0,2231,10200.0,,N,192906.723905557,541337.871096194,37.47144459515848,126.9198129420805
1422,,벽산5단지입구,1,0.0,540.0,산100-43임,260.0,260.0,1,2,,,,2.0,105.0,82-0000003397,,2064632.0,3397,10300.0,,N,193001.590081303,538947.460555036,37.44990744951791,126.9209080588624
1423,,시흥사거리(연등)1,1,660.0,540.0,872-2 대,260.0,260.0,1,2,,,,1.0,105.0,82-0000000714,,2035242.0,714,10300.0,,N,191286.550824516,539490.695202037,37.45478749917908,126.9015192936606
1425,,벽산밸리5차,2,0.0,540.0,60-42장,260.0,260.0,1,2,,,,1.0,105.0,82-0000000715,,2100242.0,715,10100.0,,N,189826.547369522,541962.867923832,37.47704710838285,126.8849840262482
1426,,삼성리더스타워앞,3,1404.0,540.0,50-6도,260.0,260.0,1,2,,,,2.0,105.0,82-0000000388,,2101021.0,388,10100.0,,N,189682.95264781,542361.330079584,37.48063569085292,126.8833550388021
1427,,신도림대우푸르지오,1,0.0,530.0,329-1 제,330.0,330.0,1,2,,,,1.0,104.0,82-0000003606,,2107952.0,3606,10100.0,,N,190141.47349059,545536.201786505,37.50924645379069,126.888496564502
1428,,신도림SK뷰,1,0.0,530.0,646 대,330.0,330.0,1,2,,,,1.0,104.0,82-0000004331,,2107522.0,4331,10100.0,,N,189956.725906335,545366.468493642,37.50771516069052,126.8864093248099
1429,,신도림주민센터,1,0.0,530.0,413-2도,330.0,330.0,1,2,,,,1.0,104.0,82-0000000882,,,882,10100.0,,N,189707.956073611,545144.77541929,37.50571495978301,126.8835988138801
1430,,중앙유통단지,2,0.0,530.0,620-8도,330.0,330.0,1,2,,,,1.0,104.0,82-0000000716,,,716,10200.0,,N,189145.384538361,544640.985853601,37.50116935703188,126.8772436749308
1431,,제일제당앞,1,1430.0,530.0,1258대,330.0,330.0,1,2,,,,1.0,104.0,82-0000004332,,1185442.0,4332,10200.0,,N,188910.639038461,544486.016873809,37.499770291965,126.8745912470884
1432,,동양미래대학교,2,549.0,530.0,산55-1임,330.0,330.0,1,2,,,,1.0,104.0,82-0000002818,,1175244.0,2818,10600.0,,N,188284.89046518,544466.621461307,37.49958781424022,126.8675150289276
1433,,한마을아파트,2,0.0,530.0,69-11도,330.0,330.0,1,2,,,,1.0,104.0,82-0000004213,,,4213,10600.0,,N,187864.200036787,544139.587982803,37.49663579877263,126.8627628888311
1434,,영화아파트,2,0.0,530.0,177-1도,330.0,330.0,1,2,,,,1.0,104.0,82-0000003607,,,3607,10700.0,,N,187587.912612435,544174.033988966,37.49694248777892,126.8596379333694
1435,,한국컨벤션웨딩,1,0.0,530.0,98-109대,330.0,330.0,1,2,,,,1.0,104.0,82-0000000883,,1154092.0,883,10700.0,,N,187203.220345353,544211.721573626,37.49727680546427,126.8552869988612
1436,,한영대학교,2,0.0,530.0,311-11대,330.0,330.0,1,2,,,,1.0,104.0,82-0000001476,,1145501.0,1476,10700.0,,N,186947.15944979,544280.491617963,37.49789284336059,126.8523901109478
1437,,오류IC,1,0.0,530.0,90-83 대,330.0,330.0,1,2,,,,1.0,104.0,82-0000003252,,1134592.0,3252,10700.0,,N,186466.51617744,544248.91892283,37.49760145575264,126.8469552866764
1438,,오류IC(연등),1,289.0,530.0,68-28대,330.0,330.0,1,1,,,,1.0,104.0,82-0000001947,,1134382.0,1947,10800.0,,N,186349.434137025,544160.677857058,37.49680467815358,126.8456328940119
1439,,오류역입구,1,289.0,530.0,55-1도,330.0,330.0,1,2,,,,1.0,104.0,82-0000003357,,1134172.0,3357,10800.0,,N,186235.986158773,544102.255410197,37.49627660662308,126.8443510670053
1440,,오류동삼거리,2,264.0,530.0,6-2도,330.0,330.0,1,2,,,,1.0,104.0,82-0000003253,,1124532.0,3253,10800.0,,N,185948.049768403,543943.862040997,37.49484514221321,126.8410980030973
1441,,온수삼거리,2,0.0,530.0,331-4철,330.0,330.0,1,2,,,,1.0,104.0,82-0000000717,,,717,10800.0,,N,185625.898809296,543763.61749199,37.49321617659473,126.8374585945298
1676,,신풍역출구,1,0.0,560.0,3405대,170.0,170.0,1,2,,,,1.0,105.0,82-0000000333,,2145852.0,333,13200.0,,N,192106.727816206,544516.000464333,37.50007328664579,126.9107352059172
1677,,약산약국(연등),1,0.0,560.0,186-123 종,170.0,170.0,1,2,,,,1.0,105.0,82-0000004957,,2158202.0,4957,13200.0,,N,192281.882676141,545750.102479057,37.51119407798979,126.9127030786718
1678,,약산약국(연등)2,2,1677.0,560.0,215-28도,170.0,170.0,1,1,,,,1.0,105.0,82-0000004074,,,4074,13200.0,,N,192200.314479435,545723.786502523,37.51095628471504,126.9117807694332
1679,,영등포공원(연등)1,2,1602.0,560.0,602-34 대,170.0,170.0,1,2,,,,1.0,105.0,82-0000001353,,2148951.0,1353,10100.0,,N,192128.426659577,546013.430527364,37.51356537646924,126.9109645749806
1680,,신길우성2차아파트(연등)1,1,1630.0,560.0,3573대,170.0,170.0,1,2,,,,1.0,105.0,82-0000004211,,2145732.0,4211,13200.0,,N,192037.364751969,544420.734982298,37.49921434448753,126.909951812602
1681,,신길우성2차아파트(연등)2,1,1630.0,560.0,2191대,170.0,170.0,1,2,,,,1.0,105.0,82-0000003648,,2155132.0,3648,13200.0,,N,192268.178784264,544400.329118671,37.49903244742846,126.9125622636829
1682,,동작상떼빌104동앞(연등),2,1683.0,590.0,700도,220.0,220.0,1,2,,,,1.0,105.0,82-0000000636,,2142291.0,636,10900.0,,N,191814.146979185,543201.495544481,37.48822697396947,126.9074410387154
1683,,동작상떼빌104동앞,2,162.0,590.0,700-2도,220.0,220.0,1,2,,,,1.0,105.0,82-0000004041,,2142471.0,4041,10900.0,,N,191899.327950747,543137.884213856,37.48765458218607,126.9084048944455
1684,,한국금융안전,1,0.0,590.0,600-59대,220.0,220.0,1,2,,,,1.0,105.0,82-0000000707,,2142762.0,707,10900.0,,N,192042.611974045,543080.484983031,37.48713865605812,126.9100256395837
1686,,상도터널,1,0.0,590.0,2-16대,220.0,220.0,1,2,,,,1.0,105.0,82-0000003605,,3116742.0,3605,10300.0,,N,195537.689302841,544968.708813796,37.50417516050684,126.9495330888867
1687,,한국금융안전(연등),1,1684.0,590.0,600-86대,220.0,220.0,1,2,,,,1.0,105.0,82-0000002076,,2142962.0,2076,10900.0,,N,192132.030337233,543082.498386571,37.48715756260467,126.9110366723373
1688,,문창초교,1,0.0,590.0,산 143 공,220.0,220.0,1,2,,,,1.0,105.0,82-0000004212,,2152172.0,4212,10900.0,,N,192255.457223347,543132.974075883,37.48761339472076,126.9124317308323
1689,,래미안영등포110동,3,0.0,560.0,299-1 학,170.0,170.0,1,2,,,,1.0,105.0,82-0000001354,,2136962.0,1354,13200.0,,N,191638.757717929,545082.361131755,37.5051721041746,126.9054365159817
1690,,한남대교남단,3,0.0,680.0,414 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004042,,4240155.0,4042,10700.0,,N,201758.285133538,547047.937902016,37.52291820427408,127.0198904606767
1691,,가로수길교차로(연등),1,1692.0,680.0,394 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000001498,,4240374.0,1498,11000.0,,N,201859.214016034,547107.458909841,37.52345429225409,127.0210323611064
1692,,가로수길교차로,3,0.0,680.0,394 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004217,,4240583.0,4217,10700.0,,N,201975.793807056,547180.643261461,37.52411344281867,127.0223513667793
1693,,광림교회,1,0.0,680.0,667-35 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004495,,,4495,10700.0,,N,202122.593228212,547272.0116902,37.52493634850399,127.0240123137641
1694,,광림교회(연등),1,1693.0,680.0,667-35 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000906,,,906,10700.0,,N,202323.741917984,547397.45271056,37.52606609020427,127.0262882499856
1695,,압구정현대아파트,2,155.0,680.0,475 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004218,,4251972.0,4218,11000.0,,N,202668.1973089,547623.105803917,37.52809829711823,127.0301858566768
1696,,압구정파출소,1,1697.0,680.0,394 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000002834,,4261893.0,2834,11000.0,,N,203119.255942239,547736.896848268,37.52912214172277,127.035289256544
1697,,압구정한양아파트,3,0.0,680.0,394 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000002571,,4271182.0,2571,11000.0,,N,203264.565937781,547699.978825997,37.52878900712344,127.0369330361122
1698,,갤러리아압구정(연등),1,101.0,680.0,491 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004064,,4271575.0,4064,10700.0,,N,203464.164716492,547634.128907231,37.52819497057533,127.0391908474586
1699,,청담초교,1,0.0,680.0,505 공,280.0,280.0,1,2,,,,1.0,106.0,82-0000001654,,4281352.0,1654,10400.0,,N,203870.103613885,547504.918641301,37.5270291707093,127.0437826407368
1700,,청담초교정문(경보),1,0.0,680.0,144 도,280.0,280.0,1,2,,,,2.0,106.0,82-0000002528,,,2528,10400.0,,N,203894.458499253,547582.69808494,37.52772986233316,127.0440585806418
1701,,영동호텔,1,0.0,680.0,544-17 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004065,,4149742.0,4065,10800.0,,N,202042.632454004,546457.615107786,37.51759879293954,127.0231054767391
1702,,강남을지병원(연등),1,198.0,680.0,279-16 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000907,,,907,10700.0,,N,202317.499206149,546605.466831673,37.51893029261539,127.0262151300093
1703,,삼화콘덴서,1,0.0,680.0,595-6 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000005022,,4260002.0,5022,10800.0,,N,202696.150623785,546772.009757808,37.52042982102395,127.0304989762897
1704,,삼화콘덴서(연등),1,103.0,680.0,627-15 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000005283,,4260212.0,5283,10800.0,,N,202807.062163499,546817.330084238,37.52083782780753,127.0317537854528
1705,,도산공원(연등),1,103.0,680.0,279-1 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000265,,,265,10800.0,,N,203178.613439754,546964.84419032,37.52216572906347,127.0359574500814
1706,,학동(연등)2,1,614.0,680.0,668-6 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000003609,,,3609,10700.0,,N,203303.485104436,547019.19378076,37.52265498173514,127.0373702806209
1707,,학동(연등)1,1,614.0,680.0,77-6 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000002835,,,2835,10400.0,,N,203653.896974013,547108.633841747,37.52345951804285,127.0413347167205
1708,,경원하이츠텔,1,580.0,680.0,145 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004285,,4280581.0,4285,10400.0,,N,203948.389099959,547154.119787816,37.52386813452222,127.0446664029122
1709,,원앙예식장,1,0.0,680.0,110-3 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004066,,4290592.0,4066,10400.0,,N,204446.266969624,547232.085589499,37.52456834366633,127.0502991477313
1710,,영동대교남단(연등)1,1,260.0,680.0,77 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000067,,4291903.0,67,10400.0,,N,204666.961493249,547262.689698246,37.52484299762516,127.0527959852584
1711,,논현역(연등),1,158.0,680.0,280 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000068,,,68,10800.0,,N,202015.147228913,545787.780209243,37.51156361529468,127.0227927388992
1712,,논현지구대,1,0.0,680.0,28-3 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000000069,,4158022.0,69,10800.0,,N,202225.30664504,545866.218123399,37.51226986160943,127.0251700275012
1713,,논현지구대(연등),1,1712.0,680.0,29-4 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000003794,,4158432.0,3794,10800.0,,N,202380.351840382,545925.435433483,37.51280302529575,127.0269239062115
1714,,국제빌딩앞,1,136.0,680.0,279-124 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000002218,,,2218,10800.0,,N,202525.887246316,545982.932283306,37.51332068753266,127.028570238983
1715,,학동치안센터,1,0.0,680.0,279-106 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004246,,,4246,10800.0,,N,202918.97786802,546136.099803771,37.51469957363286,127.0330170831729
1716,,강남케이블TV,1,0.0,680.0,104-25 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004247,,4179313.0,4247,10800.0,,N,203376.604158619,546312.310736276,37.51628568005459,127.0381941845192
1717,,삼성해청아파트,1,0.0,680.0,77-85 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004549,,,4549,10400.0,,N,203868.447591908,546467.088274824,37.51767830068712,127.0437584445864
1718,,강남세무서(연등)2,1,1719.0,680.0,15-1 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000005393,,4189642.0,5393,10400.0,,N,203986.217383417,546493.151492804,37.51791263004425,127.0450907537217
1719,,강남세무서,1,0.0,680.0,28-20 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000003926,,4189852.0,3926,10400.0,,N,204103.725912942,546519.648183342,37.51815085112069,127.0464201182774
1720,,강남세무서(연등)1,1,1719.0,680.0,31-7 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000000908,,4199152.0,908,10500.0,,N,204240.972920937,546546.444822266,37.51839166928858,127.0479727693938
1721,,청담진흥아파트,1,0.0,680.0,111-44 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000266,,,266,10500.0,,N,204650.776407298,546641.901386624,37.5192497619092,127.0526089606712
1722,,봉은초교,2,0.0,680.0,111-2 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000000515,,,515,10500.0,,N,205160.923650158,546780.735992445,37.5204979539966,127.0583806500312
1723,,르메르디앙서울호텔,1,0.0,680.0,172-15 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000001950,,4156673.0,1950,10100.0,,N,202491.595197998,545123.210352689,37.50557464681424,127.0281794505275
1724,,삼정호텔정문,1,0.0,680.0,800-8 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000004882,,,4882,10100.0,,N,202775.72115668,545231.347733832,37.50654815981924,127.0313932666843
1725,,캐논플렉스,1,516.0,680.0,279-165 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000001951,,4177022.0,1951,10100.0,,N,203183.755638229,545387.589339125,37.50795458764841,127.0360087915481
1726,,아크로힐스논현아파트,1,0.0,680.0,265-25 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004883,,4177753.0,4883,10100.0,,N,203543.023021818,545522.23356511,37.5091664297519,127.0400728114469
1727,,삼성2동주민센터앞,1,0.0,680.0,28 학,280.0,280.0,1,2,,,,1.0,106.0,82-0000002836,,4187893.0,2836,10500.0,,N,204077.844340002,545720.550609866,37.51095106785007,127.0461229226525
1728,,삼릉초교,1,0.0,680.0,26-8 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000004067,,4198102.0,4067,10500.0,,N,204252.222860085,545783.111799057,37.51151396011752,127.0480956118192
1729,,삼성힐스테이트2단지앞,1,481.0,680.0,22-3 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000001924,,4198625.0,1924,10500.0,,N,204517.152271919,545881.873554465,37.51240254929956,127.0510927540984
1730,,봉은공원,3,0.0,680.0,74-4 학,280.0,280.0,1,2,,,,1.0,106.0,82-0000000909,,5108651.0,909,10500.0,,N,204982.625909985,546007.908059873,37.51353573018727,127.0563585002484
1731,,봉은사앞,1,1730.0,680.0,172-3 도,280.0,280.0,1,2,,,,1.0,106.0,82-0000002191,,,2191,10500.0,,N,205130.40213577,546041.4114415,37.51383678749163,127.0580302306398
1442,,동부제강앞(연등),1,1443.0,530.0,311-6 도,330.0,330.0,1,2,,,,1.0,104.0,82-0000003254,,,3254,10800.0,,N,185471.085259508,543679.820733774,37.4924587433303,126.83570963326
1443,,동부제강앞,1,0.0,530.0,311-6 도,330.0,330.0,1,2,,,,1.0,104.0,82-0000004491,,,4491,10800.0,,N,185339.315798424,543636.555197978,37.49206683785972,126.8342204750567
1444,,동부제강입구,2,1443.0,530.0,311-5도,330.0,330.0,1,2,,,,1.0,104.0,82-0000000864,,,864,10800.0,,N,185201.696176182,543588.054902249,37.49162765457887,126.8326652860736
1445,,동부제강입구(연등),1,1444.0,530.0,311-5도,330.0,330.0,1,2,,,,1.0,104.0,82-0000004492,,,4492,10800.0,,N,185098.891667159,543562.224216188,37.49139326694696,126.8315033313799
1446,,온수역입구(연등),2,1447.0,530.0,327도,330.0,330.0,1,2,,,,1.0,104.0,82-0000000718,,,718,10800.0,,N,184748.089351138,543506.028595359,37.49088121845234,126.8275377584189
1447,,온수역입구,2,0.0,530.0,산46-1임,330.0,330.0,1,2,,,,1.0,104.0,82-0000002068,,,2068,10800.0,,N,184601.154838285,543432.80840053,37.49021906494412,126.825877822636
1448,,유한공고,1,0.0,530.0,110도,330.0,330.0,1,2,,,,1.0,104.0,82-0000000865,,,865,10800.0,,N,184479.019591213,543315.933436487,37.48916397399307,126.8244992500375
1449,,유한공고앞,1,1448.0,530.0,산17-4임,330.0,330.0,1,1,,,,1.0,104.0,82-0000000719,,193402.0,719,11000.0,,N,184401.518702791,543269.034413076,37.48874010712429,126.8236239197182
